2026-04-27 11:05:34,609 | DEBUG | [REQ-2026-04-27-9384-0001] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:38,624 | DEBUG | [REQ-2026-04-27-9384-0007] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:05:37 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=2rhocroir15ej66o8q8me8c2v8; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:05:38,624 | DEBUG | [REQ-2026-04-27-9384-0007] | ---response_body:---{"msg":"商品不存在或已删除","code":-1,"data":""}
2026-04-27 11:05:38,625 | DEBUG | [REQ-2026-04-27-9384-0007] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:38,625 | INFO | [REQ-2026-04-27-9384-0007] | [AssertManager INIT] soft=True
2026-04-27 11:05:38,625 | INFO | [REQ-2026-04-27-9384-0007] | [SoftAssert 通过] -1 == -1
2026-04-27 11:05:38,626 | INFO | [REQ-2026-04-27-9384-0007] | [SoftAssert 通过] 商品不存在或已删除 == 商品不存在或已删除
2026-04-27 11:05:38,626 | INFO | [REQ-2026-04-27-9384-0007] | [AssertManager] assert_all triggered
2026-04-27 11:05:38,626 | INFO | [REQ-2026-04-27-9384-0007] | [SoftAssert] ------全部断言通过------
2026-04-27 11:05:39,143 | DEBUG | [REQ-2026-04-27-9384-0008] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:39,143 | DEBUG | [REQ-2026-04-27-9384-0008] | 请求信息:
2026-04-27 11:05:39,143 | DEBUG | [REQ-2026-04-27-9384-0008] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/goods/detail
2026-04-27 11:05:39,143 | DEBUG | [REQ-2026-04-27-9384-0008] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '23', 'Content-Type': 'application/json'}
2026-04-27 11:05:39,143 | DEBUG | [REQ-2026-04-27-9384-0008] | ---request_body:---b'{"goods_id": "9999999"}'
2026-04-27 11:05:39,147 | DEBUG | [REQ-2026-04-27-9384-0008] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=9aam4lq1c4frl182jmk9e9qmcs for shop-xo.hctestedu.com/>]>
2026-04-27 11:05:39,147 | DEBUG | [REQ-2026-04-27-9384-0008] | ---request_method:---POST
2026-04-27 11:05:39,147 | DEBUG | [REQ-2026-04-27-9384-0008] | ---request_data:---{'goods_id': '9999999'}
2026-04-27 11:05:39,147 | DEBUG | [REQ-2026-04-27-9384-0008] | 响应信息:
2026-04-27 11:05:39,148 | DEBUG | [REQ-2026-04-27-9384-0008] | ---response_code:---200
2026-04-27 11:05:39,148 | DEBUG | [REQ-2026-04-27-9384-0008] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:05:38 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=9aam4lq1c4frl182jmk9e9qmcs; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:05:39,148 | DEBUG | [REQ-2026-04-27-9384-0008] | ---response_body:---{"msg":"商品不存在或已删除","code":-1,"data":""}
2026-04-27 11:05:39,148 | DEBUG | [REQ-2026-04-27-9384-0008] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:39,148 | INFO | [REQ-2026-04-27-9384-0008] | [AssertManager INIT] soft=True
2026-04-27 11:05:39,148 | INFO | [REQ-2026-04-27-9384-0008] | [SoftAssert 通过] -1 == -1
2026-04-27 11:05:39,148 | INFO | [REQ-2026-04-27-9384-0008] | [SoftAssert 通过] 商品不存在或已删除 == 商品不存在或已删除
2026-04-27 11:05:39,148 | INFO | [REQ-2026-04-27-9384-0008] | [AssertManager] assert_all triggered
2026-04-27 11:05:39,148 | INFO | [REQ-2026-04-27-9384-0008] | [SoftAssert] ------全部断言通过------
2026-04-27 11:05:39,673 | DEBUG | [REQ-2026-04-27-9384-0009] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:39,673 | DEBUG | [REQ-2026-04-27-9384-0009] | 请求信息:
2026-04-27 11:05:39,673 | DEBUG | [REQ-2026-04-27-9384-0009] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/goods/detail
2026-04-27 11:05:39,673 | DEBUG | [REQ-2026-04-27-9384-0009] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '21', 'Content-Type': 'application/json'}
2026-04-27 11:05:39,673 | DEBUG | [REQ-2026-04-27-9384-0009] | ---request_body:---b'{"goods_id": "rfewf"}'
2026-04-27 11:05:39,673 | DEBUG | [REQ-2026-04-27-9384-0009] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=odpa0u7cdhhcpgat9npmcp4ker for shop-xo.hctestedu.com/>]>
2026-04-27 11:05:39,673 | DEBUG | [REQ-2026-04-27-9384-0009] | ---request_method:---POST
2026-04-27 11:05:39,673 | DEBUG | [REQ-2026-04-27-9384-0009] | ---request_data:---{'goods_id': 'rfewf'}
2026-04-27 11:05:39,673 | DEBUG | [REQ-2026-04-27-9384-0009] | 响应信息:
2026-04-27 11:05:39,677 | DEBUG | [REQ-2026-04-27-9384-0009] | ---response_code:---200
2026-04-27 11:05:39,677 | DEBUG | [REQ-2026-04-27-9384-0009] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:05:38 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=odpa0u7cdhhcpgat9npmcp4ker; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:05:39,677 | DEBUG | [REQ-2026-04-27-9384-0009] | ---response_body:---{"msg":"商品不存在或已删除","code":-1,"data":""}
2026-04-27 11:05:39,677 | DEBUG | [REQ-2026-04-27-9384-0009] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:39,677 | INFO | [REQ-2026-04-27-9384-0009] | [AssertManager INIT] soft=True
2026-04-27 11:05:39,677 | INFO | [REQ-2026-04-27-9384-0009] | [SoftAssert 通过] -1 == -1
2026-04-27 11:05:39,677 | INFO | [REQ-2026-04-27-9384-0009] | [SoftAssert 通过] 商品不存在或已删除 == 商品不存在或已删除
2026-04-27 11:05:39,677 | INFO | [REQ-2026-04-27-9384-0009] | [AssertManager] assert_all triggered
2026-04-27 11:05:39,677 | INFO | [REQ-2026-04-27-9384-0009] | [SoftAssert] ------全部断言通过------
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | 请求信息:
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/goods/detail
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '16', 'Content-Type': 'application/json'}
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | ---request_body:---b'{"goods_id": ""}'
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=m4hsn3pdletaq8bn2e5liuumds for shop-xo.hctestedu.com/>]>
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | ---request_method:---POST
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | ---request_data:---{'goods_id': ''}
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | 响应信息:
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | ---response_code:---200
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:05:39 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=m4hsn3pdletaq8bn2e5liuumds; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | ---response_body:---{"msg":"参数有误","code":-1,"data":""}
2026-04-27 11:05:40,279 | DEBUG | [REQ-2026-04-27-9384-0010] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:40,279 | INFO | [REQ-2026-04-27-9384-0010] | [AssertManager INIT] soft=True
2026-04-27 11:05:40,283 | INFO | [REQ-2026-04-27-9384-0010] | [SoftAssert 通过] -1 == -1
2026-04-27 11:05:40,283 | INFO | [REQ-2026-04-27-9384-0010] | [SoftAssert 通过] 参数有误 == 参数有误
2026-04-27 11:05:40,283 | INFO | [REQ-2026-04-27-9384-0010] | [AssertManager] assert_all triggered
2026-04-27 11:05:40,283 | INFO | [REQ-2026-04-27-9384-0010] | [SoftAssert] ------全部断言通过------
2026-04-27 11:05:40,970 | DEBUG | [REQ-2026-04-27-9384-0011] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:40,970 | DEBUG | [REQ-2026-04-27-9384-0011] | 请求信息:
2026-04-27 11:05:40,970 | DEBUG | [REQ-2026-04-27-9384-0011] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/goods/detail
2026-04-27 11:05:40,971 | DEBUG | [REQ-2026-04-27-9384-0011] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '20', 'Content-Type': 'application/json'}
2026-04-27 11:05:40,971 | DEBUG | [REQ-2026-04-27-9384-0011] | ---request_body:---b'{"goods_id": "#%$%"}'
2026-04-27 11:05:40,972 | DEBUG | [REQ-2026-04-27-9384-0011] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=v6ionrjgng23qcj9gg6svm307b for shop-xo.hctestedu.com/>]>
2026-04-27 11:05:40,972 | DEBUG | [REQ-2026-04-27-9384-0011] | ---request_method:---POST
2026-04-27 11:05:40,972 | DEBUG | [REQ-2026-04-27-9384-0011] | ---request_data:---{'goods_id': '#%$%'}
2026-04-27 11:05:40,973 | DEBUG | [REQ-2026-04-27-9384-0011] | 响应信息:
2026-04-27 11:05:40,973 | DEBUG | [REQ-2026-04-27-9384-0011] | ---response_code:---200
2026-04-27 11:05:40,973 | DEBUG | [REQ-2026-04-27-9384-0011] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:05:40 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=v6ionrjgng23qcj9gg6svm307b; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:05:40,973 | DEBUG | [REQ-2026-04-27-9384-0011] | ---response_body:---{"msg":"商品不存在或已删除","code":-1,"data":""}
2026-04-27 11:05:40,973 | DEBUG | [REQ-2026-04-27-9384-0011] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:40,974 | INFO | [REQ-2026-04-27-9384-0011] | [AssertManager INIT] soft=True
2026-04-27 11:05:40,974 | INFO | [REQ-2026-04-27-9384-0011] | [SoftAssert 通过] -1 == -1
2026-04-27 11:05:40,974 | INFO | [REQ-2026-04-27-9384-0011] | [SoftAssert 通过] 商品不存在或已删除 == 商品不存在或已删除
2026-04-27 11:05:40,974 | INFO | [REQ-2026-04-27-9384-0011] | [AssertManager] assert_all triggered
2026-04-27 11:05:40,975 | INFO | [REQ-2026-04-27-9384-0011] | [SoftAssert] ------全部断言通过------
2026-04-27 11:05:41,543 | DEBUG | [REQ-2026-04-27-9384-0012] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:41,543 | DEBUG | [REQ-2026-04-27-9384-0012] | 请求信息:
2026-04-27 11:05:41,543 | DEBUG | [REQ-2026-04-27-9384-0012] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/goods/detail
2026-04-27 11:05:41,549 | DEBUG | [REQ-2026-04-27-9384-0012] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '22', 'Content-Type': 'application/json'}
2026-04-27 11:05:41,549 | DEBUG | [REQ-2026-04-27-9384-0012] | ---request_body:---b'{"goods_id": "\\u6211"}'
2026-04-27 11:05:41,552 | DEBUG | [REQ-2026-04-27-9384-0012] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=dm9reksrev23lke8t24t29p7h5 for shop-xo.hctestedu.com/>]>
2026-04-27 11:05:41,553 | DEBUG | [REQ-2026-04-27-9384-0012] | ---request_method:---POST
2026-04-27 11:05:41,554 | DEBUG | [REQ-2026-04-27-9384-0012] | ---request_data:---{'goods_id': '我'}
2026-04-27 11:05:41,555 | DEBUG | [REQ-2026-04-27-9384-0012] | 响应信息:
2026-04-27 11:05:41,556 | DEBUG | [REQ-2026-04-27-9384-0012] | ---response_code:---200
2026-04-27 11:05:41,557 | DEBUG | [REQ-2026-04-27-9384-0012] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:05:40 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=dm9reksrev23lke8t24t29p7h5; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:05:41,559 | DEBUG | [REQ-2026-04-27-9384-0012] | ---response_body:---{"msg":"商品不存在或已删除","code":-1,"data":""}
2026-04-27 11:05:41,560 | DEBUG | [REQ-2026-04-27-9384-0012] | -------------------------------------------------------------------------------------------
2026-04-27 11:05:41,562 | INFO | [REQ-2026-04-27-9384-0012] | [AssertManager INIT] soft=True
2026-04-27 11:05:41,563 | INFO | [REQ-2026-04-27-9384-0012] | [SoftAssert 通过] -1 == -1
2026-04-27 11:05:41,564 | INFO | [REQ-2026-04-27-9384-0012] | [SoftAssert 通过] 商品不存在或已删除 == 商品不存在或已删除
2026-04-27 11:05:41,565 | INFO | [REQ-2026-04-27-9384-0012] | [AssertManager] assert_all triggered
2026-04-27 11:05:41,565 | INFO | [REQ-2026-04-27-9384-0012] | [SoftAssert] ------全部断言通过------
2026-04-27 11:06:37,283 | DEBUG | [REQ-2026-04-27-7428-0001] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:37,283 | DEBUG | [REQ-2026-04-27-7428-0001] | 请求信息:
2026-04-27 11:06:37,283 | DEBUG | [REQ-2026-04-27-7428-0001] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/user/login
2026-04-27 11:06:37,283 | DEBUG | [REQ-2026-04-27-7428-0001] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '58', 'Content-Type': 'application/json'}
2026-04-27 11:06:37,287 | DEBUG | [REQ-2026-04-27-7428-0001] | ---request_body:---b'{"type": "username", "accounts": "czj11", "pwd": "czj111"}'
2026-04-27 11:06:37,287 | DEBUG | [REQ-2026-04-27-7428-0001] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=vc420rut12mm2j5hnj6h1poo4t for shop-xo.hctestedu.com/>]>
2026-04-27 11:06:37,288 | DEBUG | [REQ-2026-04-27-7428-0001] | ---request_method:---POST
2026-04-27 11:06:37,288 | DEBUG | [REQ-2026-04-27-7428-0001] | ---request_data:---{'type': 'username', 'accounts': 'czj11', 'pwd': 'czj111'}
2026-04-27 11:06:37,288 | DEBUG | [REQ-2026-04-27-7428-0001] | 响应信息:
2026-04-27 11:06:37,288 | DEBUG | [REQ-2026-04-27-7428-0001] | ---response_code:---200
2026-04-27 11:06:37,288 | DEBUG | [REQ-2026-04-27-7428-0001] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:06:36 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=vc420rut12mm2j5hnj6h1poo4t; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:06:37,288 | DEBUG | [REQ-2026-04-27-7428-0001] | ---response_body:---{"msg":"登录成功","code":0,"data":{"body_html":""}}
2026-04-27 11:06:37,291 | DEBUG | [REQ-2026-04-27-7428-0001] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:37,291 | INFO | [REQ-2026-04-27-7428-0001] | [AssertManager INIT] soft=True
2026-04-27 11:06:37,291 | ERROR | [REQ-2026-04-27-7428-0001] | [SoftAssert 失败] 0 == 1
NoneType: None
2026-04-27 11:06:37,292 | INFO | [REQ-2026-04-27-7428-0001] | [SoftAssert 通过] 登录成功 == 登录成功
2026-04-27 11:06:37,292 | INFO | [REQ-2026-04-27-7428-0001] | [AssertManager] assert_all triggered
2026-04-27 11:06:37,293 | ERROR | [REQ-2026-04-27-7428-0001] | [SoftAssert------断言不通过------
0 == 1
NoneType: None
2026-04-27 11:06:38,021 | DEBUG | [REQ-2026-04-27-7428-0002] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:38,021 | DEBUG | [REQ-2026-04-27-7428-0002] | 请求信息:
2026-04-27 11:06:38,021 | DEBUG | [REQ-2026-04-27-7428-0002] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/user/login
2026-04-27 11:06:38,021 | DEBUG | [REQ-2026-04-27-7428-0002] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '59', 'Content-Type': 'application/json'}
2026-04-27 11:06:38,021 | DEBUG | [REQ-2026-04-27-7428-0002] | ---request_body:---b'{"type": "username", "accounts": "czj11", "pwd": "czj1112"}'
2026-04-27 11:06:38,021 | DEBUG | [REQ-2026-04-27-7428-0002] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=cadhsrn836on0ehj3qbc39rsh5 for shop-xo.hctestedu.com/>]>
2026-04-27 11:06:38,021 | DEBUG | [REQ-2026-04-27-7428-0002] | ---request_method:---POST
2026-04-27 11:06:38,024 | DEBUG | [REQ-2026-04-27-7428-0002] | ---request_data:---{'type': 'username', 'accounts': 'czj11', 'pwd': 'czj1112'}
2026-04-27 11:06:38,024 | DEBUG | [REQ-2026-04-27-7428-0002] | 响应信息:
2026-04-27 11:06:38,024 | DEBUG | [REQ-2026-04-27-7428-0002] | ---response_code:---200
2026-04-27 11:06:38,024 | DEBUG | [REQ-2026-04-27-7428-0002] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:06:37 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=cadhsrn836on0ehj3qbc39rsh5; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:06:38,024 | DEBUG | [REQ-2026-04-27-7428-0002] | ---response_body:---{"msg":"密码错误","code":-4,"data":""}
2026-04-27 11:06:38,024 | DEBUG | [REQ-2026-04-27-7428-0002] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:38,024 | INFO | [REQ-2026-04-27-7428-0002] | [AssertManager INIT] soft=True
2026-04-27 11:06:38,024 | INFO | [REQ-2026-04-27-7428-0002] | [SoftAssert 通过] -4 == -4
2026-04-27 11:06:38,024 | INFO | [REQ-2026-04-27-7428-0002] | [SoftAssert 通过] 密码错误 == 密码错误
2026-04-27 11:06:38,024 | INFO | [REQ-2026-04-27-7428-0002] | [AssertManager] assert_all triggered
2026-04-27 11:06:38,024 | INFO | [REQ-2026-04-27-7428-0002] | [SoftAssert] ------全部断言通过------
2026-04-27 11:06:38,598 | DEBUG | [REQ-2026-04-27-7428-0003] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:38,598 | DEBUG | [REQ-2026-04-27-7428-0003] | 请求信息:
2026-04-27 11:06:38,598 | DEBUG | [REQ-2026-04-27-7428-0003] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/user/login
2026-04-27 11:06:38,598 | DEBUG | [REQ-2026-04-27-7428-0003] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '59', 'Content-Type': 'application/json'}
2026-04-27 11:06:38,598 | DEBUG | [REQ-2026-04-27-7428-0003] | ---request_body:---b'{"type": "username", "accounts": "czj112", "pwd": "czj111"}'
2026-04-27 11:06:38,604 | DEBUG | [REQ-2026-04-27-7428-0003] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=fd6de2dibu3ir5eif7s065jave for shop-xo.hctestedu.com/>]>
2026-04-27 11:06:38,604 | DEBUG | [REQ-2026-04-27-7428-0003] | ---request_method:---POST
2026-04-27 11:06:38,604 | DEBUG | [REQ-2026-04-27-7428-0003] | ---request_data:---{'type': 'username', 'accounts': 'czj112', 'pwd': 'czj111'}
2026-04-27 11:06:38,605 | DEBUG | [REQ-2026-04-27-7428-0003] | 响应信息:
2026-04-27 11:06:38,605 | DEBUG | [REQ-2026-04-27-7428-0003] | ---response_code:---200
2026-04-27 11:06:38,605 | DEBUG | [REQ-2026-04-27-7428-0003] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:06:37 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=fd6de2dibu3ir5eif7s065jave; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:06:38,605 | DEBUG | [REQ-2026-04-27-7428-0003] | ---response_body:---{"msg":"登录帐号不存在","code":-3,"data":""}
2026-04-27 11:06:38,605 | DEBUG | [REQ-2026-04-27-7428-0003] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:38,605 | INFO | [REQ-2026-04-27-7428-0003] | [AssertManager INIT] soft=True
2026-04-27 11:06:38,605 | INFO | [REQ-2026-04-27-7428-0003] | [SoftAssert 通过] -3 == -3
2026-04-27 11:06:38,607 | INFO | [REQ-2026-04-27-7428-0003] | [SoftAssert 通过] 登录帐号不存在 == 登录帐号不存在
2026-04-27 11:06:38,607 | INFO | [REQ-2026-04-27-7428-0003] | [AssertManager] assert_all triggered
2026-04-27 11:06:38,607 | INFO | [REQ-2026-04-27-7428-0003] | [SoftAssert] ------全部断言通过------
2026-04-27 11:06:39,122 | DEBUG | [REQ-2026-04-27-7428-0004] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:39,123 | DEBUG | [REQ-2026-04-27-7428-0004] | 请求信息:
2026-04-27 11:06:39,123 | DEBUG | [REQ-2026-04-27-7428-0004] | ---request_url:---http://shop-xo.hctestedu.com/index.php?s=/api/user/login
2026-04-27 11:06:39,123 | DEBUG | [REQ-2026-04-27-7428-0004] | ---request_headers:---{'User-Agent': 'python-requests/2.27.1', 'Accept-Encoding': 'gzip, deflate, br', 'Accept': '*/*', 'Connection': 'keep-alive', 'application': 'web', 'application_client_type': 'PC', 'Content-Length': '53', 'Content-Type': 'application/json'}
2026-04-27 11:06:39,123 | DEBUG | [REQ-2026-04-27-7428-0004] | ---request_body:---b'{"type": "username", "accounts": "", "pwd": "czj111"}'
2026-04-27 11:06:39,124 | DEBUG | [REQ-2026-04-27-7428-0004] | ---request_cookies:---<RequestsCookieJar[<Cookie PHPSESSID=a6evt08tahtthblqsqnp1avbjh for shop-xo.hctestedu.com/>]>
2026-04-27 11:06:39,124 | DEBUG | [REQ-2026-04-27-7428-0004] | ---request_method:---POST
2026-04-27 11:06:39,124 | DEBUG | [REQ-2026-04-27-7428-0004] | ---request_data:---{'type': 'username', 'accounts': '', 'pwd': 'czj111'}
2026-04-27 11:06:39,124 | DEBUG | [REQ-2026-04-27-7428-0004] | 响应信息:
2026-04-27 11:06:39,124 | DEBUG | [REQ-2026-04-27-7428-0004] | ---response_code:---200
2026-04-27 11:06:39,124 | DEBUG | [REQ-2026-04-27-7428-0004] | ---response_headers:---{'Server': 'nginx', 'Date': 'Mon, 27 Apr 2026 03:06:38 GMT', 'Content-Type': 'application/json; charset=utf-8', 'Transfer-Encoding': 'chunked', 'Connection': 'keep-alive', 'Vary': 'Accept-Encoding', 'Set-Cookie': 'PHPSESSID=a6evt08tahtthblqsqnp1avbjh; path=/; HttpOnly', 'Expires': 'Thu, 19 Nov 1981 08:52:00 GMT', 'Cache-Control': 'no-store, no-cache, must-revalidate', 'Pragma': 'no-cache', 'Content-Encoding': 'gzip'}
2026-04-27 11:06:39,125 | DEBUG | [REQ-2026-04-27-7428-0004] | ---response_body:---{"msg":"登录账号不能为空","code":-1,"data":""}
2026-04-27 11:06:39,125 | DEBUG | [REQ-2026-04-27-7428-0004] | -------------------------------------------------------------------------------------------
2026-04-27 11:06:39,125 | INFO | [REQ-2026-04-27-7428-0004] | [AssertManager INIT] soft=True
2026-04-27 11:06:39,125 | INFO | [REQ-2026-04-27-7428-0004] | [SoftAssert 通过] -1 == -1
